1703921267043,6,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-19,text,true,,12730,385,20,20,1,0,1
1703921267537,4,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-3,text,true,,10016,394,20,20,4,0,2
1703921267667,2,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-18,text,true,,12730,385,20,20,2,0,1
1703921268026,5,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-2,text,true,,10016,394,20,20,5,0,2
1703921268388,2,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-1,text,true,,10016,394,20,20,2,0,1
1703921269065,2,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-6,text,true,,10016,394,20,20,2,0,1
1703921269250,6,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-5,text,true,,10016,394,20,20,6,0,3
1703921269792,5,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-4,text,true,,10016,394,20,20,5,0,2
1703921269911,4,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-7,text,true,,10016,394,20,20,4,0,2
1703921269964,2,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-8,text,true,,10016,394,20,20,2,0,1
1703921270087,5,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-11,text,true,,10016,394,20,20,5,0,2
1703921270131,4,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-16,text,true,,10016,394,20,20,4,0,2
1703921270478,6,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-15,text,true,,10016,394,20,20,5,0,2
1703921270666,4,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-10,text,true,,10016,394,20,20,4,0,2
1703921270860,6,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-12,text,true,,10016,394,20,20,5,0,2
1703921271197,2,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-9,text,true,,10016,394,20,20,2,0,1
1703921271347,2,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-19,text,true,,10016,394,20,20,2,0,1
1703921271676,7,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-17,text,true,,10016,394,20,20,6,0,3
1703921271709,5,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-14,text,true,,10016,394,20,20,5,0,2
1703921272402,4,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-13,text,true,,10016,394,20,20,3,0,1
1703921272706,2,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-18,text,true,,10016,394,20,20,1,0,1
1703921272571,7,GET страница регистрации (register-page),200,,Тест поиска максимальной производительности Регистрация 1-20,text,true,,10016,394,20,20,6,0,2
1703921272563,270,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-2,text,true,,35503,901,20,20,270,0,3
1703921272698,142,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-3,text,true,,35503,901,20,20,141,0,0
1703921273010,94,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-6,text,true,,35503,901,20,20,94,0,1
1703921273703,117,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-1,text,true,,35503,901,20,20,117,0,3
1703921273952,261,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-5,text,true,,35503,901,20,20,260,0,2
1703921274169,92,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-16,text,true,,35503,901,20,20,92,0,1
1703921274891,125,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-4,text,true,,35503,901,20,20,124,0,2
1703921274898,121,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-7,text,true,,35503,901,20,20,121,0,2
1703921275237,140,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-8,text,true,,35503,901,20,20,140,0,1
1703921275492,174,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-15,text,true,,35503,901,20,20,173,0,1
1703921275554,133,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-11,text,true,,35503,901,20,20,133,0,1
1703921275563,134,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-10,text,true,,35503,901,20,20,134,0,1
1703921275652,113,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-12,text,true,,35503,901,20,20,113,0,2
1703921276190,93,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-14,text,true,,35503,901,20,20,93,0,0
1703921276422,93,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-17,text,true,,35503,901,20,20,93,0,1
1703921276940,78,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-2,text,true,,1034,1351,20,20,78,0,1
1703921277288,88,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-18,text,true,,35503,901,20,20,88,0,0
1703921277373,71,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-3,text,true,,1034,1328,20,20,71,0,0
1703921277412,86,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-9,text,true,,35503,901,20,20,86,0,1
1703921277642,128,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-19,text,true,,35503,901,20,20,127,0,1
1703921277815,116,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-20,text,true,,35503,901,20,20,116,0,1
1703921278143,65,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-6,text,true,,1034,1332,20,20,65,0,1
1703921278304,68,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-1,text,true,,1034,1327,20,20,68,0,1
1703921278320,198,POST Получить запрос по странам (Get Countries Request),200,,Тест поиска максимальной производительности Регистрация 1-13,text,true,,35503,901,20,20,198,0,1
1703921278678,104,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-5,text,true,,1034,1330,20,20,104,0,3
1703921279494,76,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-16,text,true,,1034,1323,20,20,76,0,0
1703921279561,81,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-7,text,true,,1034,1328,20,20,81,0,1
1703921279902,73,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-8,text,true,,1034,1327,20,20,73,0,1
1703921280098,113,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-15,text,true,,1034,1333,20,20,113,0,4
1703921280118,106,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-12,text,true,,1034,1333,20,20,106,0,2
1703921280781,119,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-4,text,true,,1034,1322,20,20,119,0,2
1703921281235,135,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-14,text,true,,1034,1336,20,20,135,0,2
1703921281301,110,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-18,text,true,,1034,1327,20,20,110,0,0
1703921281306,114,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-10,text,true,,1034,1333,20,20,114,0,1
1703921281282,174,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-3,text,true,,1418,1006,20,20,174,0,1
1703921281463,230,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-11,text,true,,1034,1322,20,20,230,0,1
1703921281724,258,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-2,text,true,,1418,1006,20,20,258,0,1
1703921282051,75,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-17,text,true,,1034,1330,20,20,75,0,2
1703921282247,91,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-19,text,true,,1034,1332,20,20,91,0,3
1703921282449,193,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-6,text,true,,1418,1006,20,20,193,0,1
1703921282905,92,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-9,text,true,,1034,1324,20,20,92,0,2
1703921283129,85,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-20,text,true,,1034,1333,20,20,85,0,1
1703921283067,184,POSTЗапрос на создание учетной записи (Account Create Request),200,,Тест поиска максимальной производительности Регистрация 1-13,text,true,,1034,1317,20,20,184,0,0
1703921283140,148,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-1,text,true,,1418,1006,20,20,148,0,1
1703921284503,122,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-8,text,true,,1418,1006,20,20,122,0,1
1703921284435,246,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-5,text,true,,1418,1006,20,20,245,0,2
1703921284763,186,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-7,text,true,,1418,1006,20,20,186,0,1
1703921284847,220,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-16,text,true,,1418,1006,20,20,220,0,1
1703921284854,213,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-12,text,true,,1418,1006,20,20,213,0,1
1703921284922,204,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-15,text,true,,1418,1006,20,20,204,0,1
1703921286299,133,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-4,text,true,,1418,1006,20,20,133,0,2
1703921286698,101,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-14,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>261147348</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,101,0,2
1703921286719,99,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-10,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>713682550</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,99,0,2
1703921286793,56,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-2,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>405144820</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,56,0,1
1703921258044,670,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-2,,false,,61707,5035,20,20,670,28137,9
1703921286893,62,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-3,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>380653365</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,62,0,1
1703921258294,507,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-3,,false,,61707,5012,20,20,506,28155,46
1703921286936,65,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-11,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>137501643</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,65,0,0
1703921287104,102,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-19,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>338015809</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,102,0,2
1703921287264,75,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-18,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>158074999</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,75,0,1
1703921287463,89,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-17,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>775236437</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,89,0,2
1703921287893,102,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-9,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>876780327</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,102,0,1
1703921287924,97,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-6,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>286398834</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,97,0,2
1703921259044,453,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-6,,false,,61707,5016,20,20,453,28525,7
1703921288064,62,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-20,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>172097015</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,62,0,0
1703921288607,85,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-1,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>841776863</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,85,0,2
1703921257890,426,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-1,,false,,61707,5011,20,20,426,30378,11
1703921289325,80,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-5,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>616209221</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,80,0,1
1703921258794,700,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-5,,false,,61707,5014,20,20,698,29913,12
1703921289262,146,POST Запрос входа в учетную запись Account Login Request ,200,,Тест поиска максимальной производительности Регистрация 1-13,text,false,Test failed: text expected to contain /ns2:StatusMessage><ns2:success>true</ns2:success><ns2:userId>410909744</ns2:userId><ns2:reason>Login Successful</ns2:reason>/,1028,1006,20,20,146,0,3
1703921289417,57,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-8,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>740089185</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,57,0,1
1703921259547,398,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-8,,false,,61707,5011,20,20,398,29531,7
1703921289542,58,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-7,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>751569673</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,58,0,0
1703921259294,452,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-7,,false,,61707,5012,20,20,452,29856,7
1703921290180,66,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-16,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>573799389</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,66,0,2
1703921261544,463,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-16,,false,,61707,5007,20,20,463,28240,8
1703921290313,62,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-12,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>400813644</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,62,0,1
1703921260544,505,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-12,,false,,61707,5017,20,20,504,29327,10
1703921290627,76,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-15,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>405414660</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,76,0,2
1703921261294,577,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-15,,false,,61707,5017,20,20,575,28834,11
1703921290819,86,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-4,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>495989942</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,998,20,20,86,0,1
1703921258544,471,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 1",Тест поиска максимальной производительности Регистрация 1-4,,false,,61707,5006,20,20,470,31892,10
1703921291208,74,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-11,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>137501643</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,73,0,0
1703921260294,510,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-11,,false,,61317,4978,20,20,509,30479,5
1703921292120,94,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-14,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>261147348</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,94,0,2
1703921261043,432,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-14,,false,,61317,4992,20,20,432,30741,10
1703921292148,82,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-17,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>775236437</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,82,0,1
1703921261794,348,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-17,,false,,61317,4986,20,20,347,30089,10
1703921292322,3,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-2,text,true,,12730,385,20,20,3,0,1
1703921292473,2,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-3,text,true,,12730,385,20,20,2,0,1
1703921292381,104,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-19,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>338015809</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,103,0,2
1703921262293,433,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-19,,false,,61317,4988,20,20,426,29761,10
1703921292599,99,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-10,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>713682550</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,99,0,2
1703921260044,453,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-10,,false,,61317,4989,20,20,453,32203,9
1703921292685,216,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-18,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>158074999</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,215,0,1
1703921262044,493,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-18,,false,,61317,4983,20,20,491,30365,4
1703921293180,1,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-6,text,true,,12730,385,20,20,1,0,0
1703921293321,83,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-9,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>876780327</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,83,0,1
1703921259794,370,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-9,,false,,61317,4980,20,20,370,33241,9
1703921293232,176,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-20,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>172097015</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,176,0,1
1703921262544,448,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-20,,false,,61317,4989,20,20,447,30417,6
1703921293422,1,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-1,text,true,,12730,385,20,20,1,0,0
1703921293423,1,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-8,text,true,,12730,385,20,20,1,0,0
1703921294381,5,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-5,text,true,,12730,385,20,20,5,0,2
1703921294937,3,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-16,text,true,,12730,385,20,20,3,0,1
1703921294939,84,POST Запрос на выход из учетной записи (AccountLogoutRequest),500,,Тест поиска максимальной производительности Регистрация 1-13,text,false,Test failed: text expected to contain /<ns2:success>true</ns2:success><ns2:userId>410909744</ns2:userId><ns2:reason>Logout Successful</ns2:reason></ns2:StatusMessage>/,1006,970,20,20,84,0,1
1703921260794,618,TC: Запрос на создание учетной записи (Account Create Request),,"Number of samples in transaction : 6, number of failing samples : 2",Тест поиска максимальной производительности Регистрация 1-13,,false,,61317,4973,20,20,617,33613,7
1703921295116,1,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-7,text,true,,12730,385,20,20,1,0,0
1703921295813,4,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-15,text,true,,12730,385,20,20,4,0,2
1703921295934,4,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-4,text,true,,12730,385,20,20,4,0,2
1703921296203,4,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-12,text,true,,12730,385,20,20,4,0,2
1703921296359,1,GET домашняя страница (home-page),200,,Тест поиска максимальной производительности Регистрация 1-14,text,true,,12730,385,20,20,1,0,1
